TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,Product Name,StoreName,GroupStore,Type,Age,Gender,Marital Status,Income
TR44149,197,2022-01-15,P4,12000,2,24000,8,Potato Chip,Sinar Harapan,Harapan Baru,General Trade,51,Wanita,Married,13330000
TR54663,361,2022-01-15,P1,8800,8,70400,1,Choco Bar,Prima Tendean,Prima,Modern Trade,26,Pria,Single,60000
TR65307,443,2022-01-15,P5,4200,4,16800,4,Thai Tea,Gita Ginara,Gita,General Trade,33,Pria,Married,9280000
TR71470,217,2022-01-15,P10,15000,5,75000,14,Cheese Stick,Priangan,Priangan,Modern Trade,39,Pria,Single,6960000
TR71650,142,2022-01-15,P5,4200,5,21000,7,Thai Tea,Buana Indah,Buana,General Trade,23,Pria,Single,1580000
TR76485,434,2022-01-15,P9,10000,3,30000,5,Yoghurt,Bonafid,Gita,General Trade,37,Wanita,Married,9330000
TR85027,216,2022-01-15,P2,3200,6,19200,1,Ginger Candy ,Prima Tendean,Prima,Modern Trade,30,Wanita,Married,4820000
TR8647,378,2022-01-15,P1,8800,9,79200,9,Choco Bar,Lingga,Lingga,Modern Trade,54,Wanita,Married,14660000
TR88822,59,2022-01-15,P7,9400,3,28200,1,Coffee Candy,Prima Tendean,Prima,Modern Trade,46,Pria,Married,10570000
TR96420,351,2022-01-15,P9,10000,5,50000,8,Yoghurt,Sinar Harapan,Harapan Baru,General Trade,45,Pria,Married,18340000
TR98224,40,2022-01-15,P6,18000,4,72000,10,Cashew,Harapan Baru,Harapan Baru,General Trade,19,Wanita,Single,3480000
TR1576,138,2022-01-16,P1,8800,2,17600,7,Choco Bar,Buana Indah,Buana,General Trade,37,Pria,Married,8960000
TR16100,184,2022-01-16,P9,10000,5,50000,11,Yoghurt,Sinar Harapan,Prestasi,General Trade,33,Wanita,Single,13930000
TR17745,150,2022-01-16,P2,3200,5,16000,2,Ginger Candy ,Prima Kelapa Dua,Prima,Modern Trade,61,Pria,Married,8560000
TR19359,105,2022-01-16,P10,15000,5,75000,13,Cheese Stick,Buana,Buana,General Trade,61,Wanita,Married,7540000
TR40245,355,2022-01-16,P6,18000,3,54000,12,Cashew,Prestasi Utama,Prestasi,General Trade,19,Pria,Single,0
TR4066,342,2022-01-16,P10,15000,4,60000,10,Cheese Stick,Harapan Baru,Harapan Baru,General Trade,48,Pria,Married,13550000
TR44922,209,2022-01-16,P10,15000,1,15000,1,Cheese Stick,Prima Tendean,Prima,Modern Trade,47,Wanita,Single,2550000
TR52563,278,2022-01-16,P8,16000,3,48000,3,Oat,Prima Kota,Prima,Modern Trade,31,Pria,Married,9760000
TR66649,299,2022-01-16,P8,16000,3,48000,1,Oat,Prima Tendean,Prima,Modern Trade,37,Pria,Married,4540000
TR88920,447,2022-01-16,P8,16000,1,16000,4,Oat,Gita Ginara,Gita,General Trade,54,Pria,Married,20370000
TR95280,423,2022-01-16,P10,15000,1,15000,10,Cheese Stick,Harapan Baru,Harapan Baru,General Trade,22,Wanita,Married,3550000
TR12572,264,2022-01-17,P1,8800,8,70400,1,Choco Bar,Prima Tendean,Prima,Modern Trade,21,Pria,Single,1120000
TR16416,162,2022-01-17,P8,16000,2,32000,11,Oat,Sinar Harapan,Prestasi,General Trade,49,Wanita,Married,11460000
TR19683,446,2022-01-17,P10,15000,5,75000,13,Cheese Stick,Buana,Buana,General Trade,57,Wanita,Married,7810000
TR28079,217,2022-01-17,P5,4200,3,12600,11,Thai Tea,Sinar Harapan,Prestasi,General Trade,39,Pria,Single,6960000
TR28209,447,2022-01-17,P3,7500,5,37500,9,Crackers,Lingga,Lingga,Modern Trade,54,Pria,Married,20370000
TR2841,16,2022-01-17,P7,9400,6,56400,2,Coffee Candy,Prima Kelapa Dua,Prima,Modern Trade,52,Wanita,Married,1180000
TR28854,136,2022-01-17,P9,10000,4,40000,8,Yoghurt,Sinar Harapan,Harapan Baru,General Trade,28,Pria,Married,2960000
TR28928,110,2022-01-17,P10,15000,5,75000,4,Cheese Stick,Gita Ginara,Gita,General Trade,19,Wanita,Married,2410000
TR3941,177,2022-01-17,P7,9400,2,18800,7,Coffee Candy,Buana Indah,Buana,General Trade,33,Pria,Married,8060000
TR55188,398,2022-01-17,P5,4200,5,21000,6,Thai Tea,Lingga,Lingga,Modern Trade,33,Wanita,Married,7440000
TR67971,177,2022-01-17,P2,3200,5,16000,2,Ginger Candy ,Prima Kelapa Dua,Prima,Modern Trade,33,Pria,Married,8060000
TR81233,71,2022-01-17,P3,7500,6,45000,13,Crackers,Buana,Buana,General Trade,46,Wanita,Married,12420000
TR84034,439,2022-01-17,P5,4200,5,21000,8,Thai Tea,Sinar Harapan,Harapan Baru,General Trade,35,Wanita,Single,12340000
TR8508,401,2022-01-17,P5,4200,4,16800,14,Thai Tea,Priangan,Priangan,Modern Trade,45,Wanita,Married,4080000
TR88404,296,2022-01-17,P5,4200,5,21000,3,Thai Tea,Prima Kota,Prima,Modern Trade,38,Pria,Single,3180000
TR91007,37,2022-01-17,P10,15000,5,75000,2,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,51,Wanita,Married,17110000
TR98921,187,2022-01-17,P8,16000,2,32000,9,Oat,Lingga,Lingga,Modern Trade,49,Pria,Married,9180000
TR18620,306,2022-01-18,P2,3200,4,12800,1,Ginger Candy ,Prima Tendean,Prima,Modern Trade,49,Wanita,Married,16520000
TR3743,83,2022-01-18,P3,7500,4,30000,13,Crackers,Buana,Buana,General Trade,34,Pria,Married,10880000
TR40659,368,2022-01-18,P3,7500,6,45000,6,Crackers,Lingga,Lingga,Modern Trade,44,Wanita,Married,16130000
TR49285,240,2022-01-18,P3,7500,1,7500,11,Crackers,Sinar Harapan,Prestasi,General Trade,22,Pria,Single,3330000
TR52721,356,2022-01-18,P8,16000,3,48000,12,Oat,Prestasi Utama,Prestasi,General Trade,56,Wanita,Married,13250000
TR53728,120,2022-01-18,P5,4200,3,12600,7,Thai Tea,Buana Indah,Buana,General Trade,30,Wanita,Married,2480000
TR60985,404,2022-01-18,P5,4200,2,8400,2,Thai Tea,Prima Kelapa Dua,Prima,Modern Trade,22,Wanita,Single,2690000
TR71324,225,2022-01-18,P3,7500,2,15000,7,Crackers,Buana Indah,Buana,General Trade,59,Pria,Married,10590000
TR75701,378,2022-01-18,P8,16000,1,16000,11,Oat,Sinar Harapan,Prestasi,General Trade,54,Wanita,Married,14660000
TR7896,303,2022-01-18,P7,9400,5,47000,6,Coffee Candy,Lingga,Lingga,Modern Trade,45,Wanita,Married,10340000
TR82047,92,2022-01-18,P2,3200,4,12800,5,Ginger Candy ,Bonafid,Gita,General Trade,60,Wanita,Married,10720000
TR89703,81,2022-01-18,P8,16000,2,32000,4,Oat,Gita Ginara,Gita,General Trade,44,Wanita,Married,19490000
TR20664,130,2022-01-19,P6,18000,3,54000,8,Cashew,Sinar Harapan,Harapan Baru,General Trade,40,Wanita,Married,9730000
TR2323,115,2022-01-19,P3,7500,4,30000,11,Crackers,Sinar Harapan,Prestasi,General Trade,39,Wanita,Married,5070000
TR24906,23,2022-01-19,P1,8800,2,17600,9,Choco Bar,Lingga,Lingga,Modern Trade,57,Pria,Married,12560000
TR29591,203,2022-01-19,P4,12000,4,48000,5,Potato Chip,Bonafid,Gita,General Trade,53,Wanita,Married,1720000
TR3330,318,2022-01-19,P10,15000,1,15000,2,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,18,Wanita,Single,3640000
TR3414,56,2022-01-19,P3,7500,2,15000,13,Crackers,Buana,Buana,General Trade,20,Pria,Single,10000
TR38717,45,2022-01-19,P3,7500,3,22500,3,Crackers,Prima Kota,Prima,Modern Trade,53,Wanita,Married,9250000
TR53185,404,2022-01-19,P4,12000,3,36000,1,Potato Chip,Prima Tendean,Prima,Modern Trade,22,Wanita,Single,2690000
TR75889,154,2022-01-19,P3,7500,3,22500,12,Crackers,Prestasi Utama,Prestasi,General Trade,31,Wanita,Married,8360000
TR76104,6,2022-01-19,P7,9400,6,56400,3,Coffee Candy,Prima Kota,Prima,Modern Trade,23,Wanita,Married,2330000
TR78475,397,2022-01-19,P10,15000,4,60000,6,Cheese Stick,Lingga,Lingga,Modern Trade,24,Wanita,Single,6420000
TR80853,351,2022-01-19,P7,9400,2,18800,11,Coffee Candy,Sinar Harapan,Prestasi,General Trade,45,Pria,Married,18340000
TR87436,151,2022-01-19,P1,8800,6,52800,10,Choco Bar,Harapan Baru,Harapan Baru,General Trade,42,Wanita,Married,10380000
TR89069,107,2022-01-19,P9,10000,4,40000,7,Yoghurt,Buana Indah,Buana,General Trade,38,Pria,Married,9850000
TR97235,413,2022-01-19,P5,4200,2,8400,11,Thai Tea,Sinar Harapan,Prestasi,General Trade,31,Wanita,Married,880000
TR19590,258,2022-01-20,P6,18000,2,36000,12,Cashew,Prestasi Utama,Prestasi,General Trade,51,Wanita,Married,12570000
TR20045,243,2022-01-20,P3,7500,1,7500,12,Crackers,Prestasi Utama,Prestasi,General Trade,38,Wanita,Married,3340000
TR24538,116,2022-01-20,P10,15000,1,15000,3,Cheese Stick,Prima Kota,Prima,Modern Trade,51,Pria,Married,15770000
TR31616,416,2022-01-20,P9,10000,5,50000,2,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,27,Pria,Married,3430000
TR33794,169,2022-01-20,P9,10000,6,60000,12,Yoghurt,Prestasi Utama,Prestasi,General Trade,34,Wanita,Married,3970000
TR38395,386,2022-01-20,P8,16000,1,16000,7,Oat,Buana Indah,Buana,General Trade,33,Wanita,Married,6950000
TR60760,359,2022-01-20,P5,4200,3,12600,3,Thai Tea,Prima Kota,Prima,Modern Trade,46,Wanita,Married,19990000
TR63307,443,2022-01-20,P7,9400,4,37600,13,Coffee Candy,Buana,Buana,General Trade,33,Pria,Married,9280000
TR63588,326,2022-01-20,P4,12000,3,36000,6,Potato Chip,Lingga,Lingga,Modern Trade,24,Pria,Single,2690000
TR72168,130,2022-01-20,P5,4200,3,12600,9,Thai Tea,Lingga,Lingga,Modern Trade,40,Wanita,Married,9730000
TR82517,297,2022-01-20,P5,4200,2,8400,5,Thai Tea,Bonafid,Gita,General Trade,41,Pria,Married,12130000
TR88378,44,2022-01-20,P7,9400,6,56400,14,Coffee Candy,Priangan,Priangan,Modern Trade,40,Wanita,Married,10650000
TR92856,79,2022-01-20,P7,9400,3,28200,10,Coffee Candy,Harapan Baru,Harapan Baru,General Trade,20,Pria,Single,160000
TR14385,66,2022-01-21,P6,18000,3,54000,9,Cashew,Lingga,Lingga,Modern Trade,37,Pria,Married,3040000
TR1807,197,2022-01-21,P3,7500,4,30000,11,Crackers,Sinar Harapan,Prestasi,General Trade,51,Wanita,Married,13330000
TR24740,106,2022-01-21,P2,3200,3,9600,5,Ginger Candy ,Bonafid,Gita,General Trade,24,Wanita,Single,6790000
TR26433,209,2022-01-21,P7,9400,3,28200,4,Coffee Candy,Gita Ginara,Gita,General Trade,47,Wanita,Single,2550000
TR28011,367,2022-01-21,P9,10000,5,50000,5,Yoghurt,Bonafid,Gita,General Trade,43,Wanita,Married,10960000
TR31493,131,2022-01-21,P1,8800,8,70400,12,Choco Bar,Prestasi Utama,Prestasi,General Trade,25,Wanita,Single,7120000
TR32113,171,2022-01-21,P3,7500,6,45000,2,Crackers,Prima Kelapa Dua,Prima,Modern Trade,40,Wanita,Married,10050000
TR32730,243,2022-01-21,P6,18000,1,18000,9,Cashew,Lingga,Lingga,Modern Trade,38,Wanita,Married,3340000
TR3316,435,2022-01-21,P7,9400,5,47000,13,Coffee Candy,Buana,Buana,General Trade,29,Pria,Married,3610000
TR34731,281,2022-01-21,P3,7500,5,37500,4,Crackers,Gita Ginara,Gita,General Trade,35,Wanita,Married,3030000
TR47402,19,2022-01-21,P9,10000,5,50000,3,Yoghurt,Prima Kota,Prima,Modern Trade,24,Pria,Single,4140000
TR56276,88,2022-01-21,P10,15000,2,30000,1,Cheese Stick,Prima Tendean,Prima,Modern Trade,21,Wanita,Single,2970000
TR93101,267,2022-01-21,P1,8800,3,26400,12,Choco Bar,Prestasi Utama,Prestasi,General Trade,22,Wanita,Single,0
TR94279,119,2022-01-21,P5,4200,4,16800,1,Thai Tea,Prima Tendean,Prima,Modern Trade,26,Pria,Single,5540000
TR99024,289,2022-01-21,P6,18000,3,54000,1,Cashew,Prima Tendean,Prima,Modern Trade,29,Wanita,Married,2370000
TR22459,362,2022-01-22,P10,15000,5,75000,12,Cheese Stick,Prestasi Utama,Prestasi,General Trade,25,Wanita,Single,7470000
TR25854,176,2022-01-22,P8,16000,2,32000,8,Oat,Sinar Harapan,Harapan Baru,General Trade,54,Pria,Married,18320000
TR4315,181,2022-01-22,P5,4200,5,21000,8,Thai Tea,Sinar Harapan,Harapan Baru,General Trade,33,Pria,Married,9940000
TR47702,359,2022-01-22,P4,12000,5,60000,11,Potato Chip,Sinar Harapan,Prestasi,General Trade,46,Wanita,Married,19990000
TR56832,429,2022-01-22,P4,12000,5,60000,2,Potato Chip,Prima Kelapa Dua,Prima,Modern Trade,37,Pria,Married,8970000
TR67395,328,2022-01-22,P8,16000,3,48000,11,Oat,Sinar Harapan,Prestasi,General Trade,36,Wanita,Married,10530000
TR81633,376,2022-01-22,P8,16000,2,32000,5,Oat,Bonafid,Gita,General Trade,44,Wanita,Married,14650000
TR9042,320,2022-01-22,P5,4200,3,12600,7,Thai Tea,Buana Indah,Buana,General Trade,30,Wanita,Married,3720000
TR95963,73,2022-01-22,P3,7500,2,15000,3,Crackers,Prima Kota,Prima,Modern Trade,53,Wanita,Married,13710000
TR11023,395,2022-01-23,P3,7500,5,37500,3,Crackers,Prima Kota,Prima,Modern Trade,28,Wanita,Married,3390000
TR16773,14,2022-01-23,P6,18000,1,18000,2,Cashew,Prima Kelapa Dua,Prima,Modern Trade,58,Pria,Married,10180000
TR23559,62,2022-01-23,P5,4200,5,21000,10,Thai Tea,Harapan Baru,Harapan Baru,General Trade,51,Pria,Married,13620000
TR40337,168,2022-01-23,P3,7500,2,15000,12,Crackers,Prestasi Utama,Prestasi,General Trade,27,Wanita,Married,4880000
TR5111,294,2022-01-23,P5,4200,5,21000,13,Thai Tea,Buana,Buana,General Trade,54,Pria,Married,19070000
TR68999,349,2022-01-23,P1,8800,3,26400,13,Choco Bar,Buana,Buana,General Trade,37,Wanita,Married,5960000
TR72014,295,2022-01-23,P5,4200,5,21000,6,Thai Tea,Lingga,Lingga,Modern Trade,34,Wanita,Married,4780000
TR82501,335,2022-01-23,P5,4200,4,16800,13,Thai Tea,Buana,Buana,General Trade,29,Pria,Single,4740000
TR8408,26,2022-01-23,P10,15000,1,15000,2,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,45,Pria,Married,7830000
TR91120,114,2022-01-23,P3,7500,6,45000,12,Crackers,Prestasi Utama,Prestasi,General Trade,22,Wanita,Single,3140000
TR13528,196,2022-01-24,P4,12000,5,60000,10,Potato Chip,Harapan Baru,Harapan Baru,General Trade,34,Wanita,Married,3170000
TR14110,356,2022-01-24,P6,18000,2,36000,9,Cashew,Lingga,Lingga,Modern Trade,56,Wanita,Married,13250000
TR26197,187,2022-01-24,P10,15000,4,60000,2,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,49,Pria,Married,9180000
TR27545,34,2022-01-24,P6,18000,4,72000,7,Cashew,Buana Indah,Buana,General Trade,45,Wanita,Married,6360000
TR29618,171,2022-01-24,P10,15000,4,60000,9,Cheese Stick,Lingga,Lingga,Modern Trade,40,Wanita,Married,10050000
TR3218,91,2022-01-24,P1,8800,10,88000,10,Choco Bar,Harapan Baru,Harapan Baru,General Trade,59,Wanita,Married,9850000
TR34744,76,2022-01-24,P2,3200,3,9600,8,Ginger Candy ,Sinar Harapan,Harapan Baru,General Trade,38,Pria,Married,7880000
TR37162,169,2022-01-24,P8,16000,2,32000,5,Oat,Bonafid,Gita,General Trade,34,Wanita,Married,3970000
TR48869,257,2022-01-24,P1,8800,6,52800,5,Choco Bar,Bonafid,Gita,General Trade,60,Wanita,Married,4250000
TR62843,123,2022-01-24,P2,3200,5,16000,3,Ginger Candy ,Prima Kota,Prima,Modern Trade,34,Wanita,Married,4360000
TR65973,422,2022-01-24,P2,3200,5,16000,11,Ginger Candy ,Sinar Harapan,Prestasi,General Trade,21,Pria,Single,3880000
TR69288,160,2022-01-24,P2,3200,3,9600,4,Ginger Candy ,Gita Ginara,Gita,General Trade,48,Pria,Married,12570000
TR80016,183,2022-01-24,P3,7500,2,15000,10,Crackers,Harapan Baru,Harapan Baru,General Trade,27,Pria,Single,180000
TR1186,423,2022-01-25,P4,12000,5,60000,13,Potato Chip,Buana,Buana,General Trade,22,Wanita,Married,3550000
TR14148,418,2022-01-25,P5,4200,5,21000,1,Thai Tea,Prima Tendean,Prima,Modern Trade,45,Wanita,Single,23840000
TR24554,444,2022-01-25,P10,15000,5,75000,14,Cheese Stick,Priangan,Priangan,Modern Trade,53,Wanita,Married,15310000
TR24979,276,2022-01-25,P5,4200,2,8400,1,Thai Tea,Prima Tendean,Prima,Modern Trade,31,Pria,Married,8960000
TR32972,372,2022-01-25,P5,4200,2,8400,11,Thai Tea,Sinar Harapan,Prestasi,General Trade,31,Pria,Married,6190000
TR38205,314,2022-01-25,P8,16000,3,48000,1,Oat,Prima Tendean,Prima,Modern Trade,35,Wanita,Married,6640000
TR496,3,2022-01-25,P1,8800,2,17600,8,Choco Bar,Sinar Harapan,Harapan Baru,General Trade,32,Pria,Married,9170000
TR53992,96,2022-01-25,P2,3200,5,16000,4,Ginger Candy ,Gita Ginara,Gita,General Trade,55,Wanita,Married,13670000
TR5572,344,2022-01-25,P2,3200,4,12800,1,Ginger Candy ,Prima Tendean,Prima,Modern Trade,47,Pria,Married,5630000
TR57565,180,2022-01-25,P5,4200,4,16800,12,Thai Tea,Prestasi Utama,Prestasi,General Trade,22,Pria,Married,4070000
TR600,97,2022-01-25,P4,12000,1,12000,7,Potato Chip,Buana Indah,Buana,General Trade,51,Pria,Married,20220000
TR6094,104,2022-01-25,P1,8800,4,35200,3,Choco Bar,Prima Kota,Prima,Modern Trade,31,Pria,Married,7920000
TR67707,49,2022-01-25,P10,15000,3,45000,13,Cheese Stick,Buana,Buana,General Trade,44,Pria,Married,13480000
TR74093,298,2022-01-25,P3,7500,3,22500,2,Crackers,Prima Kelapa Dua,Prima,Modern Trade,38,Pria,Married,8990000
TR74832,57,2022-01-25,P9,10000,2,20000,4,Yoghurt,Gita Ginara,Gita,General Trade,33,Pria,Married,650000
TR94774,222,2022-01-25,P3,7500,6,45000,3,Crackers,Prima Kota,Prima,Modern Trade,45,Wanita,Married,15030000
TR99456,403,2022-01-25,P5,4200,4,16800,3,Thai Tea,Prima Kota,Prima,Modern Trade,30,Wanita,Married,4060000
TR18017,369,2022-01-26,P10,15000,3,45000,8,Cheese Stick,Sinar Harapan,Harapan Baru,General Trade,32,Wanita,Married,10620000
TR21020,10,2022-01-26,P8,16000,3,48000,4,Oat,Gita Ginara,Gita,General Trade,34,Pria,Married,40000
TR26976,89,2022-01-26,P3,7500,2,15000,7,Crackers,Buana Indah,Buana,General Trade,32,Wanita,Married,9680000
TR291,20,2022-01-26,P1,8800,3,26400,10,Choco Bar,Harapan Baru,Harapan Baru,General Trade,43,Wanita,Married,18910000
TR33309,172,2022-01-26,P10,15000,1,15000,6,Cheese Stick,Lingga,Lingga,Modern Trade,57,Pria,Married,8960000
TR38496,171,2022-01-26,P1,8800,7,61600,3,Choco Bar,Prima Kota,Prima,Modern Trade,40,Wanita,Married,10050000
TR69292,101,2022-01-26,P4,12000,2,24000,4,Potato Chip,Gita Ginara,Gita,General Trade,61,Pria,Married,5420000
TR71806,88,2022-01-26,P10,15000,3,45000,2,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,21,Wanita,Single,2970000
TR73761,167,2022-01-26,P5,4200,5,21000,1,Thai Tea,Prima Tendean,Prima,Modern Trade,28,Pria,Married,2910000
TR83851,398,2022-01-26,P10,15000,1,15000,11,Cheese Stick,Sinar Harapan,Prestasi,General Trade,33,Wanita,Married,7440000
TR88485,24,2022-01-26,P7,9400,4,37600,10,Coffee Candy,Harapan Baru,Harapan Baru,General Trade,37,Wanita,Married,9530000
TR8926,16,2022-01-26,P3,7500,6,45000,5,Crackers,Bonafid,Gita,General Trade,52,Wanita,Married,1180000
TR95049,72,2022-01-26,P7,9400,3,28200,7,Coffee Candy,Buana Indah,Buana,General Trade,26,Wanita,Single,1810000
TR96226,87,2022-01-26,P8,16000,3,48000,9,Oat,Lingga,Lingga,Modern Trade,44,Pria,Married,9570000
TR96565,407,2022-01-26,P2,3200,3,9600,4,Ginger Candy ,Gita Ginara,Gita,General Trade,53,Pria,Married,9270000
TR1152,149,2022-01-27,P3,7500,6,45000,9,Crackers,Lingga,Lingga,Modern Trade,61,Pria,Married,3960000
TR20460,277,2022-01-27,P8,16000,3,48000,14,Oat,Priangan,Priangan,Modern Trade,60,Pria,Married,9380000
TR21521,219,2022-01-27,P10,15000,3,45000,12,Cheese Stick,Prestasi Utama,Prestasi,General Trade,39,Wanita,Single,9730000
TR22096,152,2022-01-27,P2,3200,7,22400,12,Ginger Candy ,Prestasi Utama,Prestasi,General Trade,59,Pria,Married,10680000
TR39689,287,2022-01-27,P10,15000,1,15000,8,Cheese Stick,Sinar Harapan,Harapan Baru,General Trade,36,Wanita,Single,370000
TR44341,133,2022-01-27,P4,12000,2,24000,14,Potato Chip,Priangan,Priangan,Modern Trade,47,Pria,Married,20810000
TR46384,229,2022-01-27,P6,18000,1,18000,2,Cashew,Prima Kelapa Dua,Prima,Modern Trade,32,Wanita,Married,10170000
TR47250,205,2022-01-27,P7,9400,6,56400,4,Coffee Candy,Gita Ginara,Gita,General Trade,46,Wanita,Married,3830000
TR4769,176,2022-01-27,P8,16000,3,48000,4,Oat,Gita Ginara,Gita,General Trade,54,Pria,Married,18320000
TR48479,252,2022-01-27,P7,9400,2,18800,1,Coffee Candy,Prima Tendean,Prima,Modern Trade,18,Pria,Single,0
TR49703,215,2022-01-27,P4,12000,2,24000,14,Potato Chip,Priangan,Priangan,Modern Trade,25,Wanita,Single,5540000
TR53294,127,2022-01-27,P8,16000,3,48000,4,Oat,Gita Ginara,Gita,General Trade,27,Wanita,Married,2070000
TR59261,342,2022-01-27,P10,15000,3,45000,6,Cheese Stick,Lingga,Lingga,Modern Trade,48,Pria,Married,13550000
TR66991,312,2022-01-27,P8,16000,2,32000,4,Oat,Gita Ginara,Gita,General Trade,54,Wanita,Married,18770000
TR71099,294,2022-01-27,P5,4200,3,12600,5,Thai Tea,Bonafid,Gita,General Trade,54,Pria,Married,19070000
TR7372,171,2022-01-27,P2,3200,6,19200,9,Ginger Candy ,Lingga,Lingga,Modern Trade,40,Wanita,Married,10050000
TR84119,307,2022-01-27,P5,4200,3,12600,14,Thai Tea,Priangan,Priangan,Modern Trade,31,Wanita,Married,5220000
TR87564,19,2022-01-27,P9,10000,3,30000,14,Yoghurt,Priangan,Priangan,Modern Trade,24,Pria,Single,4140000
TR87745,245,2022-01-27,P5,4200,4,16800,1,Thai Tea,Prima Tendean,Prima,Modern Trade,26,Pria,Married,4580000
TR91130,288,2022-01-27,P1,8800,3,26400,13,Choco Bar,Buana,Buana,General Trade,22,Wanita,Single,0
TR11942,44,2022-01-28,P4,12000,3,36000,8,Potato Chip,Sinar Harapan,Harapan Baru,General Trade,40,Wanita,Married,10650000
TR14660,40,2022-01-28,P3,7500,4,30000,5,Crackers,Bonafid,Gita,General Trade,19,Wanita,Single,3480000
TR18382,23,2022-01-28,P2,3200,3,9600,10,Ginger Candy ,Harapan Baru,Harapan Baru,General Trade,57,Pria,Married,12560000
TR226,281,2022-01-28,P8,16000,2,32000,3,Oat,Prima Kota,Prima,Modern Trade,35,Wanita,Married,3030000
TR26050,88,2022-01-28,P7,9400,3,28200,10,Coffee Candy,Harapan Baru,Harapan Baru,General Trade,21,Wanita,Single,2970000
TR2737,417,2022-01-28,P2,3200,5,16000,10,Ginger Candy ,Harapan Baru,Harapan Baru,General Trade,47,Pria,Married,12750000
TR33859,367,2022-01-28,P5,4200,4,16800,7,Thai Tea,Buana Indah,Buana,General Trade,43,Wanita,Married,10960000
TR43048,202,2022-01-28,P1,8800,2,17600,9,Choco Bar,Lingga,Lingga,Modern Trade,28,Wanita,Married,4530000
TR52295,361,2022-01-28,P4,12000,2,24000,8,Potato Chip,Sinar Harapan,Harapan Baru,General Trade,26,Pria,Single,60000
TR55903,214,2022-01-28,P5,4200,3,12600,4,Thai Tea,Gita Ginara,Gita,General Trade,52,Wanita,Married,13140000
TR58807,20,2022-01-28,P9,10000,4,40000,11,Yoghurt,Sinar Harapan,Prestasi,General Trade,43,Wanita,Married,18910000
TR66811,79,2022-01-28,P2,3200,3,9600,13,Ginger Candy ,Buana,Buana,General Trade,20,Pria,Single,160000
TR69931,384,2022-01-28,P8,16000,2,32000,12,Oat,Prestasi Utama,Prestasi,General Trade,59,Pria,Married,4420000
TR98511,410,2022-01-28,P8,16000,3,48000,2,Oat,Prima Kelapa Dua,Prima,Modern Trade,55,Pria,Married,8680000
TR1232,342,2022-01-29,P5,4200,5,21000,11,Thai Tea,Sinar Harapan,Prestasi,General Trade,48,Pria,Married,13550000
TR2820,410,2022-01-29,P9,10000,6,60000,6,Yoghurt,Lingga,Lingga,Modern Trade,55,Pria,Married,8680000
TR29955,445,2022-01-29,P8,16000,2,32000,14,Oat,Priangan,Priangan,Modern Trade,51,Wanita,Married,14480000
TR36472,187,2022-01-29,P6,18000,1,18000,2,Cashew,Prima Kelapa Dua,Prima,Modern Trade,49,Pria,Married,9180000
TR41807,263,2022-01-29,P7,9400,3,28200,5,Coffee Candy,Bonafid,Gita,General Trade,40,Pria,Married,10210000
TR44836,99,2022-01-29,P7,9400,4,37600,6,Coffee Candy,Lingga,Lingga,Modern Trade,40,Wanita,Married,8470000
TR53477,51,2022-01-29,P5,4200,4,16800,10,Thai Tea,Harapan Baru,Harapan Baru,General Trade,36,Wanita,Married,7950000
TR57679,226,2022-01-29,P4,12000,4,48000,5,Potato Chip,Bonafid,Gita,General Trade,18,Wanita,Single,0
TR5817,256,2022-01-29,P1,8800,2,17600,11,Choco Bar,Sinar Harapan,Prestasi,General Trade,56,Wanita,Married,7090000
